word_en	pos_en	word_sr	word_sr_full	reflexive	pos_sr	lemma_sr	gt_PoS_valid	gt_lemma_valid	gt_valid
kennel	NOUN	odgajivačnica	odgajivačnica	0	NOUN		True	False	False
kennel	VERB	odgajivačnica	odgajivačnica	0	VERB		True	False	False
kerosene	NOUN	kerozin	kerozin	0	NOUN	kerozin	True	True	True
khan	NOUN	khan	khan	0	NOUN		True	False	False
kick	NOUN	kick	kick	0	NOUN		True	False	False
kick	VERB	kick	kick	0	VERB		True	False	False
kicking	NOUN	udaranje nogama	udaranje nogama	0	MWE		True	False	False
kidnap	VERB	kidnapovati	kidnapovati	0	VERB	kidnapovati	True	True	True
kill	NOUN	ubiti	ubiti	0	NOUN		True	False	False
kill	VERB	ubiti	ubiti	0	VERB	ubiti	True	True	True
killing	ADJ	ubijanje	ubijanje	0	ADJ		True	False	False
killing	NOUN	ubijanje	ubijanje	0	NOUN	ubijanje	True	True	True
kind	ADJ	vrsta	vrsta	0	ADJ		True	False	False
kind	NOUN	vrsta	vrsta	0	NOUN	vrsta	True	True	True
kindred	ADJ	rodbinski	rodbinski	0	ADJ	rodbinski	True	True	True
kindred	NOUN	rodbinski	rodbinski	0	NOUN		True	False	False
kiss	NOUN	poljubac	poljubac	0	NOUN	poljubac	True	True	True
kiss	VERB	poljubac	poljubac	0	VERB		True	False	False
kite	NOUN	zmaj	zmaj	0	NOUN	zmaj	True	True	True
kite	VERB	zmaj	zmaj	0	VERB		True	False	False
kitten	NOUN	mače	mače	0	NOUN	mač	True	False	False
kitten	VERB	mače	mače	0	VERB	maknuti	True	False	False
knell	NOUN	klecati	klecati	0	NOUN		True	False	False
knell	VERB	klecati	klecati	0	VERB	klecati	True	True	True
knickers	NOUN	gaćice	gaćice	0	NOUN	gaćice	True	True	True
kudos	NOUN	svaka čast	svaka čast	0	MWE		True	False	False
label	NOUN	etiketa	etiketa	0	NOUN	etiketa	True	True	True
label	VERB	etiketa	etiketa	0	VERB		True	False	False
labor	NOUN	rad	rad	0	NOUN	rad	True	True	True
labor	VERB	rad	rad	0	VERB		True	False	False
labored	ADJ	trudio	trudio se	1	ADJ		True	False	False
labyrinth	NOUN	lavirint	lavirint	0	NOUN	lavirint	True	True	True
lace	NOUN	čipka	čipka	0	NOUN	čipka	True	True	True
lace	VERB	čipka	čipka	0	VERB	čipkati	True	False	False
lag	VERB	zaostajanje	zaostajanje	0	VERB		True	False	False
lagging	NOUN	zaostajanje	zaostajanje	0	NOUN	zaostajanje	True	True	True
lamb	NOUN	jagnjetina	jagnjetina	0	NOUN	jagnjetina	True	True	True
lamb	VERB	jagnjetina	jagnjetina	0	VERB		True	False	False
lament	NOUN	jadikovati	jadikovati	0	NOUN		True	False	False
lament	VERB	jadikovati	jadikovati	0	VERB	jadikovati	True	True	True
lamenting	ADJ	jadikujući	jadikujući	0	ADJ		True	False	False
landmark	NOUN	obeležje	obeležje	0	NOUN	obeležje	True	True	True
landslide	NOUN	klizište	klizište	0	NOUN	klizište	True	True	True
languish	VERB	malaksati	malaksati	0	VERB	malaksati	True	True	True
larceny	NOUN	krađa	krađa	0	NOUN	krađa	True	True	True
larger	ADJ	veći	veći	0	ADJ	velik	True	False	False
laser	NOUN	laser	laser	0	NOUN	laser	True	True	True
lash	NOUN	trepavica	trepavica	0	NOUN	trepavica	True	True	True
lash	VERB	trepavica	trepavica	0	VERB		True	False	False
late	ADJ	kasno	kasno	0	ADJ	kasan	True	False	False
late	ADV	kasno	kasno	0	ADV	kasno	True	True	True
latent	ADJ	skriven	skriven	0	ADJ	skriven	True	True	True
latrines	NOUN	latrine	latrine	0	NOUN	latrina	True	False	False
laugh	NOUN	smeh	smeh	0	NOUN	smeh	True	True	True
laugh	VERB	smeh	smeh	0	VERB	smeti	True	False	False
laughable	ADJ	smešan	smešan	0	ADJ	smešan	True	True	True
laughing	ADJ	smejati	smejati se	1	ADJ		True	False	False
laughter	NOUN	smeh	smeh	0	NOUN	smeh	True	True	True
launch	NOUN	lansiranje	lansiranje	0	NOUN	lansiranje	True	True	True
launch	VERB	lansiranje	lansiranje	0	VERB		True	False	False
laureate	ADJ	laureat	laureat	0	ADJ		True	False	False
laureate	NOUN	laureat	laureat	0	NOUN	laureat	True	True	True
laurels	NOUN	lovorike	lovorike	0	NOUN	lovorika	True	False	False
lava	NOUN	lava	lava	0	NOUN	lav	True	False	False
lavatory	NOUN	toalet	toalet	0	NOUN	toalet	True	True	True
law	NOUN	zakon	zakon	0	NOUN	zakon	True	True	True
lawful	ADJ	zakonit	zakonit	0	ADJ	zakonit	True	True	True
lawlessness	NOUN	bezakonje	bezakonje	0	NOUN	bezakonje	True	True	True
lawsuit	NOUN	tužba	tužba	0	NOUN	tužba	True	True	True
lawyer	NOUN	advokat	advokat	0	NOUN	advokat	True	True	True
lax	ADJ	opušten	opušten	0	ADJ	opušten	True	True	True
laxative	ADJ	laksativ	laksativ	0	ADJ		True	False	False
laxative	NOUN	laksativ	laksativ	0	NOUN	laksativ	True	True	True
lead	VERB	dovesti	dovesti	0	VERB	dovesti	True	True	True
leader	NOUN	vođa	vođa	0	NOUN	vođ	True	False	False
leading	ADJ	vodeći	vodeći	0	ADJ	vodeći	True	True	True
leading	NOUN	vodeći	vodeći	0	NOUN		True	False	False
leaning	ADJ	naslanjajući	naslanjajući se	1	ADJ		True	False	False
leaning	NOUN	naslanjajući	naslanjajući se	1	NOUN		True	False	False
leaning	VERB	naslanjajući	naslanjajući se	1	VERB	naslanjati	True	False	False
leave	NOUN	ostaviti	ostaviti	0	NOUN		True	False	False
leave	VERB	ostaviti	ostaviti	0	VERB	ostaviti	True	True	True
leech	VERB	pijavica	pijavica	0	VERB		True	False	False
leeches	NOUN	pijavice	pijavice	0	NOUN	pijavica	True	False	False
leer	NOUN	leer	leer	0	NOUN		True	False	False
leer	VERB	leer	leer	0	VERB		True	False	False
leery	ADJ	mrski	mrski	0	ADJ	mrzak	True	False	False
legal	ADJ	pravni	pravni	0	ADJ	pravni	True	True	True
legalize	VERB	legalizovati	legalizovati	0	VERB	legalizovati	True	True	True
legislator	NOUN	zakonodavac	zakonodavac	0	NOUN	zakonodavac	True	True	True
legislature	NOUN	zakonodavna vlast	zakonodavna vlast	0	MWE		True	False	False
legitimacy	NOUN	legitimitet	legitimitet	0	NOUN	legitimitet	True	True	True
leisure	NOUN	slobodno vreme	slobodno vreme	0	MWE		True	False	False
lemon	NOUN	limun	limun	0	NOUN	limun	True	True	True
lender	NOUN	zajmodavca	zajmodavca	0	NOUN	zajmodavac	True	False	False
leprosy	NOUN	lepre	lepre	0	NOUN	lepra	True	False	False
lesbian	ADJ			0	ADJ		True	False	False
lesbian	NOUN			0	NOUN		True	False	False
lessen	VERB	smanjiti	smanjiti	0	VERB	smanjiti	True	True	True
lesser	ADJ	manje	manje	0	ADJ		True	False	False
lesson	NOUN	lekcija	lekcija	0	NOUN	lekcija	True	True	True
lethal	ADJ	smrtonosna	smrtonosna	0	ADJ	smrtonosan	True	False	False
lethargy	NOUN	letargija	letargija	0	NOUN	letargija	True	True	True
letter	NOUN	pismo	pismo	0	NOUN	pisma	True	False	False
letter	VERB	pismo	pismo	0	VERB	piti	True	False	False
lettered	ADJ	sa slovima	sa slovima	0	MWE		True	False	False
leukemia	NOUN	leukemija	leukemija	0	NOUN	leukemija	True	True	True
levee	NOUN	levee	levee	0	NOUN		True	False	False
level	ADJ	nivo	nivo	0	ADJ		True	False	False
level	NOUN	nivo	nivo	0	NOUN	nivo	True	True	True
level	VERB	nivo	nivo	0	VERB		True	False	False
lewd	ADJ	razvratni	razvratni	0	ADJ	razvratan	True	False	False
liar	NOUN	lažov	lažov	0	NOUN	lažov	True	True	True
libel	NOUN	kleveta	kleveta	0	NOUN	kleveta	True	True	True
libel	VERB	kleveta	kleveta	0	VERB	klevetati	True	False	False
liberate	VERB	osloboditi	osloboditi	0	VERB	osloboditi	True	True	True
liberation	NOUN	oslobođenje	oslobođenje	0	NOUN	oslobođenje	True	True	True
liberty	NOUN	sloboda	sloboda	0	NOUN	sloboda	True	True	True
lick	NOUN	lizati	lizati	0	NOUN		True	False	False
lick	VERB	lizati	lizati	0	VERB	lizati	True	True	True
lie	NOUN	laž	laž	0	NOUN	laž	True	True	True
lie	VERB	laž	laž	0	VERB		True	False	False
lieutenant	NOUN	poručnik	poručnik	0	NOUN	poručnik	True	True	True
lifeless	ADJ	beživotno	beživotno	0	ADJ	beživotan	True	False	False
lightning	NOUN	munja	munja	0	NOUN	munja	True	True	True
liking	NOUN	dopadanje	dopadanje	0	NOUN	dopadanje	True	True	True
liking	VERB	dopadanje	dopadanje	0	VERB		True	False	False
limit	VERB	limit	limit	0	VERB		True	False	False
limited	ADJ	ograničen	ograničen	0	ADJ	ograničen	True	True	True
limited	NOUN	ograničen	ograničen	0	NOUN		True	False	False
line	VERB	linija	linija	0	VERB		True	False	False
lines	NOUN	linije	linije	0	NOUN	linija	True	False	False
linger	VERB	zadržavati	zadržavati se	1	VERB	zadržavati	True	True	True
linguist	NOUN	lingvista	lingvista	0	NOUN	lingvist	True	False	False
lion	NOUN	lav	lav	0	NOUN	lav	True	True	True
liquor	NOUN	alkoholno piće	alkoholno piće	0	MWE		True	False	False
listless	ADJ	bezvoljna	bezvoljna	0	ADJ	bezvoljan	True	False	False
litigate	VERB	parničiti	parničiti se	1	VERB	parničiti	True	True	True
litigious	ADJ	parnični	parnični	0	ADJ	parnični	True	True	True
livid	ADJ	livid	livid	0	ADJ		True	False	False
loath	ADJ	mrzeti	mrzeti	0	ADJ		True	False	False
loathe	VERB	gnušati	gnušati se	1	VERB	gnušati	True	True	True
loathing	NOUN	gnušanje	gnušanje	0	NOUN	gnušanje	True	True	True
loathsome	ADJ	odvratan	odvratan	0	ADJ	odvratan	True	True	True
localize	VERB	lokalizovati	lokalizovati	0	VERB	lokalizovati	True	True	True
lockup	NOUN	zaključati	zaključati	0	NOUN		True	False	False
locust	NOUN	skakavca	skakavca	0	NOUN	skakavac	True	False	False
lodging	NOUN	prenoćište	prenoćište	0	NOUN	prenoćište	True	True	True
lodging	VERB	prenoćište	prenoćište	0	VERB		True	False	False
lone	ADJ	usamljen	usamljen	0	ADJ	usamljen	True	True	True
loneliness	NOUN	usamljenost	usamljenost	0	NOUN	usamljenost	True	True	True
lonely	ADJ	usamljen	usamljen	0	ADJ	usamljen	True	True	True
lonesome	ADJ	usamljen	usamljen	0	ADJ	usamljen	True	True	True
long	ADJ	dugo	dugo	0	ADJ	dug	True	False	False
long	ADV	dugo	dugo	0	ADV	dugo	True	True	True
long	VERB	dugo	dugo	0	VERB		True	False	False
longing	NOUN	čežnja	čežnja	0	NOUN	čežnja	True	True	True
loo	NOUN	loo	loo	0	NOUN		True	False	False
loom	NOUN	razboj	razboj	0	NOUN	razboj	True	True	True
loom	VERB	razboj	razboj	0	VERB		True	False	False
loon	NOUN	loon	loon	0	NOUN		True	False	False
lord	NOUN	gospodaru	gospodaru	0	NOUN	gospodar	True	False	False
lord	VERB	gospodaru	gospodaru	0	VERB		True	False	False
lose	VERB	izgubiti	izgubiti	0	VERB	izgubiti	True	True	True
loss	NOUN	gubitak	gubitak	0	NOUN	gubitak	True	True	True
lost	ADJ	izgubljen	izgubljen	0	ADJ	izgubljen	True	True	True
lost	NOUN	izgubljen	izgubljen	0	NOUN		True	False	False
lottery	NOUN	lutrija	lutrija	0	NOUN	lutrija	True	True	True
loudness	NOUN	glasnoće	glasnoće	0	NOUN	glasnoća	True	False	False
louse	NOUN	uš	uš	0	NOUN	uš	True	True	True
lovable	ADJ	ljupki	ljupki	0	ADJ	ljubak	True	False	False
love	NOUN	ljubav	ljubav	0	NOUN	ljubav	True	True	True
love	VERB	ljubav	ljubav	0	VERB		True	False	False
lovely	ADJ	ljupki	ljupki	0	ADJ	ljubak	True	False	False
lovely	NOUN	ljupki	ljupki	0	NOUN		True	False	False
lovemaking	NOUN	vođenje ljubavi	vođenje ljubavi	0	MWE		True	False	False
lover	NOUN	ljubavnik	ljubavnik	0	NOUN	ljubavnik	True	True	True
loving	ADJ	ljubavlju	ljubavlju	0	ADJ		True	False	False
lower	ADJ	niže	niže	0	ADJ	nizak	True	False	False
lower	NOUN	niže	niže	0	NOUN		True	False	False
lower	VERB	niže	niže	0	VERB		True	False	False
lowest	ADJ	najniže	najniže	0	ADJ	nizak	True	False	False
lowest	ADV	najniže	najniže	0	ADV		True	False	False
lowly	ADJ	nisko	nisko	0	ADJ	nizak	True	False	False
loyal	ADJ	odan	odan	0	ADJ	odan	True	True	True
loyalty	NOUN	lojalnost	lojalnost	0	NOUN	lojalnost	True	True	True
luck	NOUN	sreća	sreća	0	NOUN	sreća	True	True	True
lucky	ADJ	srećan	srećan	0	ADJ	srećan	True	True	True
lull	NOUN	zatišje	zatišje	0	NOUN	zatišje	True	True	True
lull	VERB	zatišje	zatišje	0	VERB		True	False	False
lumpy	ADJ	kvrgav	kvrgav	0	ADJ	kvrgav	True	True	True
lunacy	NOUN	ludilo	ludilo	0	NOUN	ludilo	True	True	True
lunatic	ADJ	ludak	ludak	0	ADJ		True	False	False
lunatic	NOUN	ludak	ludak	0	NOUN	ludak	True	True	True
lunge	NOUN	iskorak	iskorak	0	NOUN	iskorak	True	True	True
lunge	VERB	iskorak	iskorak	0	VERB		True	False	False
lurid	ADJ	lurid	lurid	0	ADJ		True	False	False
luscious	ADJ	slastan	slastan	0	ADJ	slastan	True	True	True
lush	ADJ	bujna	bujna	0	ADJ	bujan	True	False	False
lush	NOUN	bujna	bujna	0	NOUN		True	False	False
lust	NOUN	požuda	požuda	0	NOUN	požuda	True	True	True
lust	VERB	požuda	požuda	0	VERB		True	False	False
luster	NOUN	sijanje	sijanje	0	NOUN	sijanje	True	True	True
lusty	ADJ	lusti	lusti	0	ADJ		True	False	False
luxurious	ADJ	luksuzan	luksuzan	0	ADJ	luksuzan	True	True	True
luxury	NOUN	luksuz	luksuz	0	NOUN	luksuz	True	True	True
lying	NOUN	ležeći	ležeći	0	NOUN		True	False	False
lynch	VERB	linč	linč	0	VERB		True	False	False
lyre	NOUN	lire	lire	0	NOUN	lira	True	False	False
lyrical	ADJ	lirski	lirski	0	ADJ	lirski	True	True	True
mace	NOUN	buzdovan	buzdovan	0	NOUN	buzdovan	True	True	True
machine	NOUN	mašina	mašina	0	NOUN	mašina	True	True	True
machine	VERB	mašina	mašina	0	VERB		True	False	False
mad	ADJ	lud	lud	0	ADJ	lud	True	True	True
madden	VERB	izbezumljen	izbezumljen	0	VERB	izbezumiti	True	False	False
madman	NOUN	ludak	ludak	0	NOUN	ludak	True	True	True
madness	NOUN	ludilo	ludilo	0	NOUN	ludilo	True	True	True
mafia	NOUN	mafija	mafija	0	NOUN	mafija	True	True	True
maggot	NOUN	crva	crva	0	NOUN	crv	True	False	False
magical	ADJ	magičan	magičan	0	ADJ	magičan	True	True	True
magician	NOUN	mađioničar	mađioničar	0	NOUN	mađioničar	True	True	True
magnet	NOUN	magnet	magnet	0	NOUN	magnet	True	True	True
magnificence	NOUN	veličanstvenost	veličanstvenost	0	NOUN	veličanstvenost	True	True	True
magnificent	ADJ	veličanstveni	veličanstveni	0	ADJ	veličanstven	True	False	False
mail	NOUN	pošta	pošta	0	NOUN	pošta	True	True	True
mail	VERB	pošta	pošta	0	VERB		True	False	False
mainstay	NOUN	oslonac	oslonac	0	NOUN	oslonac	True	True	True
maintenance	NOUN	održavanje	održavanje	0	NOUN	održavanje	True	True	True
majestic	ADJ	veličanstveno	veličanstveno	0	ADJ	veličanstven	True	False	False
majesty	NOUN	veličanstvo	veličanstvo	0	NOUN	veličanstvo	True	True	True
majority	NOUN	većina	većina	0	NOUN	većina	True	True	True
malaise	NOUN	malaksalost	malaksalost	0	NOUN	malaksalost	True	True	True
malaria	NOUN	malarije	malarije	0	NOUN	malarija	True	False	False
malevolent	ADJ	zlonamerni	zlonamerni	0	ADJ	zlonameran	True	False	False
malfeasance	NOUN	malverzacije	malverzacije	0	NOUN	malverzacija	True	False	False
malice	NOUN	zlobe	zlobe	0	NOUN	zloba	True	False	False
malicious	ADJ	zlonamerno	zlonamerno	0	ADJ	zlonameran	True	False	False
malign	ADJ	maligni	maligni	0	ADJ	maligan	True	False	False
malign	VERB	maligni	maligni	0	VERB		True	False	False
malignancy	NOUN	malignitet	malignitet	0	NOUN	malignitet	True	True	True
malignant	ADJ	maligni	maligni	0	ADJ	maligan	True	False	False
malpractice	NOUN	nesavesnost	nesavesnost	0	NOUN		True	False	False
mamma	NOUN	mama	mama	0	NOUN	mam	True	False	False
manage	VERB	upravljati	upravljati	0	VERB	upravljati	True	True	True
management	NOUN	menadžment	menadžment	0	NOUN	menadžment	True	True	True
mandamus	NOUN	mandamus	mandamus	0	NOUN		True	False	False
mandarin	NOUN	mandarina	mandarina	0	NOUN	mandarina	True	True	True
mange	NOUN	šuga	šuga	0	NOUN	šug	True	False	False
mangle	NOUN	mangle	mangle	0	NOUN		True	False	False
mangle	VERB	mangle	mangle	0	VERB		True	False	False
maniac	ADJ	manijak	manijak	0	ADJ		True	False	False
maniac	NOUN	manijak	manijak	0	NOUN	manijak	True	True	True
manifestation	NOUN	manifestacija	manifestacija	0	NOUN	manifestacija	True	True	True
manipulation	NOUN	manipulacija	manipulacija	0	NOUN	manipulacija	True	True	True
manslaughter	NOUN	ubistvo iz nehata	ubistvo iz nehata	0	MWE		True	False	False
manual	ADJ	uputstvo	uputstvo	0	ADJ		True	False	False
manual	NOUN	uputstvo	uputstvo	0	NOUN	uputstvo	True	True	True
manure	NOUN	đubrivo	đubrivo	0	NOUN	đubrivo	True	True	True
manure	VERB	đubrivo	đubrivo	0	VERB		True	False	False
margin	NOUN	margina	margina	0	NOUN	margina	True	True	True
marine	ADJ	marinac	marinac	0	ADJ		True	False	False
marine	NOUN	marinac	marinac	0	NOUN	marinac	True	True	True
marriage	NOUN	brak	brak	0	NOUN	brak	True	True	True
marrow	NOUN	srž	srž	0	NOUN	srž	True	True	True
marry	VERB	udati	udati se	1	VERB	udati	True	True	True
marshal	NOUN	maršal	maršal	0	NOUN	maršal	True	True	True
marshal	VERB	maršal	maršal	0	VERB		True	False	False
martial	ADJ	borilački	borilački	0	ADJ	borilački	True	True	True
martial	NOUN	borilački	borilački	0	NOUN		True	False	False
martyr	NOUN	mučenik	mučenik	0	NOUN	mučenik	True	True	True
martyr	VERB	mučenik	mučenik	0	VERB		True	False	False
martyrdom	NOUN	mučeništvo	mučeništvo	0	NOUN	mučeništvo	True	True	True
marvel	NOUN	čuditi	čuditi se	1	NOUN		True	False	False
marvel	VERB	čuditi	čuditi se	1	VERB	čuditi	True	True	True
marvelous	ADJ	divno	divno	0	ADJ	divan	True	False	False
marvelously	ADV	čudesno	čudesno	0	ADV	čudesno	True	True	True
masochism	NOUN	mazohizam	mazohizam	0	NOUN	mazohizam	True	True	True
massacre	NOUN	masakra	masakra	0	NOUN	masakr	True	False	False
massacre	VERB	masakra	masakra	0	VERB		True	False	False
massage	NOUN	masaža	masaža	0	NOUN	masaža	True	True	True
massage	VERB	masaža	masaža	0	VERB		True	False	False
masterpiece	NOUN	remek-delo	remek-delo	0	NOUN		True	False	False
mastery	NOUN	majstorstvo	majstorstvo	0	NOUN	majstorstvo	True	True	True
matchmaker	NOUN	provodadžija	provodadžija	0	NOUN	provodadžija	True	True	True
mate	NOUN	prijatelj	prijatelj	0	NOUN	prijatelj	True	True	True
mate	VERB	prijatelj	prijatelj	0	VERB		True	False	False
materialist	NOUN	materijalistički	materijalistički	0	NOUN		True	False	False
maternal	ADJ	majčinski	majčinski	0	ADJ	majčinski	True	True	True
mathematical	ADJ	matematičke	matematičke	0	ADJ	matematički	True	False	False
matrimony	NOUN	brak	brak	0	NOUN	brak	True	True	True
matron	NOUN	matron	matron	0	NOUN		True	False	False
mausoleum	NOUN	mauzolej	mauzolej	0	NOUN	mauzolej	True	True	True
maxim	NOUN	makim	makim	0	NOUN		True	False	False
meaningless	ADJ	besmisleno	besmisleno	0	ADJ	besmislen	True	False	False
measles	NOUN	morbila	morbila	0	NOUN		True	False	False
measure	NOUN	meriti	meriti	0	NOUN		True	False	False
measure	VERB	meriti	meriti	0	VERB	meriti	True	True	True
measured	ADJ	izmerena	izmerena	0	ADJ	izmeren	True	False	False
medal	NOUN	medalja	medalja	0	NOUN	medalja	True	True	True
meddle	VERB	mešati	mešati se	1	VERB	mešati	True	True	True
mediate	ADJ	posredovati	posredovati	0	ADJ		True	False	False
mediate	VERB	posredovati	posredovati	0	VERB	posredovati	True	True	True
mediator	NOUN	posrednik	posrednik	0	NOUN	posrednik	True	True	True
medical	ADJ	medicinski	medicinski	0	ADJ	medicinski	True	True	True
medical	NOUN	medicinski	medicinski	0	NOUN		True	False	False
meditate	VERB	meditirati	meditirati	0	VERB	meditirati	True	True	True
meek	ADJ	krotak	krotak	0	ADJ	krotak	True	True	True
melancholic	ADJ	melanholik	melanholik	0	ADJ		True	False	False
melancholic	NOUN	melanholik	melanholik	0	NOUN	melanholik	True	True	True
melancholy	ADJ	melanholija	melanholija	0	ADJ		True	False	False
melancholy	NOUN	melanholija	melanholija	0	NOUN	melanholija	True	True	True
melee	NOUN	melee	melee	0	NOUN		True	False	False
melodrama	NOUN	melodrama	melodrama	0	NOUN	melodrama	True	True	True
meltdown	NOUN	topljenje	topljenje	0	NOUN	topljenje	True	True	True
memorable	ADJ	nezaboravan	nezaboravan	0	ADJ	nezaboravan	True	True	True
memorials	NOUN	spomen obeležja	spomen obeležja	0	MWE		True	False	False
menace	NOUN	pretnja	pretnja	0	NOUN	pretnja	True	True	True
menace	VERB	pretnja	pretnja	0	VERB		True	False	False
menacing	ADJ	preteći	preteći	0	ADJ	preteći	True	True	True
mentor	NOUN	mentor	mentor	0	NOUN	mentor	True	True	True
mentor	VERB	mentor	mentor	0	VERB		True	False	False
mercenary	ADJ	plaćenik	plaćenik	0	ADJ		True	False	False
mercenary	NOUN	plaćenik	plaćenik	0	NOUN	plaćenik	True	True	True
merchant	NOUN	trgovac	trgovac	0	NOUN	trgovac	True	True	True
merciless	ADJ	nemilosrdni	nemilosrdni	0	ADJ	nemilosrdan	True	False	False
merge	VERB	spojiti	spojiti	0	VERB	spojiti	True	True	True
merit	NOUN	zasluga	zasluga	0	NOUN	zasluga	True	True	True
merit	VERB	zasluga	zasluga	0	VERB		True	False	False
meritorious	ADJ	zaslužan	zaslužan	0	ADJ	zaslužan	True	True	True
merriment	NOUN	veselje	veselje	0	NOUN	veselje	True	True	True
merry	ADJ	veselo	veselo	0	ADJ	veseo	True	False	False
mess	NOUN	nered	nered	0	NOUN	nered	True	True	True
mess	VERB	nered	nered	0	VERB		True	False	False
messenger	NOUN	glasnik	glasnik	0	NOUN	glasnik	True	True	True
messy	ADJ	u neredu	u neredu	0	MWE		True	False	False
microscope	NOUN	mikroskop	mikroskop	0	NOUN	mikroskop	True	True	True
midwife	NOUN	babica	babica	0	NOUN	babica	True	True	True
mighty	ADJ	moćan	moćan	0	ADJ	moćan	True	True	True
mighty	ADV	moćan	moćan	0	ADV		True	False	False
mildew	NOUN	plesni	plesni	0	NOUN	plesan	True	False	False
mildew	VERB	plesni	plesni	0	VERB		True	False	False
military	ADJ	vojnički	vojnički	0	ADJ	vojnički	True	True	True
military	NOUN	vojnički	vojnički	0	NOUN		True	False	False
militia	NOUN	milicija	milicija	0	NOUN	milicija	True	True	True
mill	NOUN	mlin	mlin	0	NOUN	mlin	True	True	True
mill	VERB	mlin	mlin	0	VERB		True	False	False
mimicry	NOUN	mimikrija	mimikrija	0	NOUN	mimikrija	True	True	True
ministry	NOUN	ministarstvo	ministarstvo	0	NOUN	ministarstvo	True	True	True
miracle	NOUN	čudo	čudo	0	NOUN	čudo	True	True	True
miraculous	ADJ	čudesno	čudesno	0	ADJ	čudesan	True	False	False
mire	NOUN	mire	mire	0	NOUN	mir	True	False	False
mire	VERB	mire	mire	0	VERB	miriti	True	False	False
mirth	NOUN	veselje	veselje	0	NOUN	veselje	True	True	True
misbehavior	NOUN	loše ponašanje	loše ponašanje	0	MWE		True	False	False
