word_en	pos_en	word_sr	pos_sr	word_sr_1	pos_sr_1	word_sr_2	pos_sr_2	word_sr_3	pos_sr_3	word_sr_full	reflexive	lemma_sr	gpt_PoS_valid	gpt_lemma_valid	gpt_valid
humiliating	ADJ	ponižavajući	ADJ	ponižavajući	ADJ	ponižavajuće	ADJ	ponižavajući	ADJ	ponižavajući	0	ponižavajući	True	True	True
humiliation	NOUN	poniženje	NOUN	poniženje	NOUN	poniženje	NOUN	poniženje	NOUN	poniženje	0	poniženje	True	True	True
humility	NOUN	skromnost	NOUN	skromnost	NOUN	poniznost	NOUN	poniznost	NOUN	skromnost	0	skromnost	True	True	True
humorous	ADJ	humorističan	ADJ	humorističan	ADJ	humoristički	ADJ	šaljiv	ADJ	humorističan	0	humorističan	True	True	True
hungry	ADJ	gladan	ADJ	gladan	ADJ	gladan	ADJ	gladan	ADJ	gladan	0	gladan	True	True	True
hunt	VERB	loviti	VERB	loviti	VERB	loviti	VERB	loviti	VERB	loviti	0	loviti	True	True	True
hunter	NOUN	lovac	NOUN	lovac	NOUN	lovac	NOUN	lovac	NOUN	lovac	0	lovac	True	True	True
hunting	NOUN	lov	NOUN	lov	NOUN	lov	NOUN	lov	NOUN	lov	0	lov	True	True	True
hurrah	NOUN	uzvik	NOUN	uzvik	NOUN	hurra	NOUN	hurra	NOUN	uzvik	0	uzvik	True	True	True
hurrah	VERB	klicati	VERB	klicati	VERB	hurra	NOUN	uzviknuti hurra	VERB	klicati	0	klicati	True	True	True
hurricane	NOUN	uragan	NOUN	uragan	NOUN	uragan	NOUN	uragan	NOUN	uragan	0	uragan	True	True	True
hurried	ADJ	žurno	ADJ	žurno	ADJ	žurno	ADJ	žurno	ADJ	žurno	0	žuran	True	False	False
hurry	NOUN	žurba	NOUN	žurba	NOUN	žurba	NOUN	žurba	NOUN	žurba	0	žurba	True	True	True
hurry	VERB	žuriti	VERB	žuriti	VERB	žuriti	VERB	žuriti	VERB	žuriti	0	žuriti	True	True	True
hurt	ADJ	povređen	ADJ	povređen	ADJ	povređen	ADJ	povređen	ADJ	povređen	0	povređen	True	True	True
hurt	NOUN	povreda	NOUN	povreda	NOUN	bol	NOUN	bol	NOUN	povreda	0	povreda	True	True	True
hurt	VERB	povrediti	VERB	povrediti	VERB	povrediti	VERB	povrediti	VERB	povrediti	0	povrediti	True	True	True
hurtful	ADJ	povređujući	ADJ	povređujući	VERB	povređujući	ADJ	povređujući	ADJ	povređujući	0		True	False	False
hurting	NOUN	bol	NOUN	bol	NOUN	povreda	NOUN	povreda	NOUN	bol	0	bol	True	True	True
husbandry	NOUN	poljoprivreda	NOUN	poljoprivreda	NOUN	stočarstvo	NOUN	gajenje	NOUN	poljoprivreda	0	poljoprivreda	True	True	True
hut	NOUN	koliba	NOUN	koliba	NOUN	koliba	NOUN	koliba	NOUN	koliba	0	koliba	True	True	True
hydra	NOUN	hidra	NOUN	hidra	NOUN	hidra	NOUN	hidra	NOUN	hidra	0	hidra	True	True	True
hydrocephalus	NOUN	hidrocefalus	NOUN	hidrocefalus	NOUN	hidrocefalus	NOUN	hidrocefalus	NOUN	hidrocefalus	0		True	False	False
hymn	NOUN	himna	NOUN	himna	NOUN	himna	NOUN	himna	NOUN	himna	0	himna	True	True	True
hymn	VERB	pevati himnu	MWE	pevati himnu	VERB	himna	NOUN	pevati himnu	VERB	pevati himnu	0		True	False	False
hype	NOUN	euforija	NOUN	euforija	NOUN	hajp	NOUN	hajp	NOUN	euforija	0	euforija	True	True	True
hype	VERB	širiti priču	MWE	širiti priču	VERB	reklamirati	VERB	širiti pomamu	VERB	širiti priču	0		True	False	False
hypertrophy	NOUN	hipertrofija	NOUN	hipertrofija	NOUN	hipertrofija	NOUN	hipertrofija	NOUN	hipertrofija	0	hipertrofija	True	True	True
hypertrophy	VERB	hipertrifirati	VERB	hipertrifirati	VERB	hipertrofija	NOUN	hipertrofirati	VERB	hipertrifirati	0		True	False	False
hypocrite	NOUN	licemjer	NOUN	licemjer	NOUN	licemjer	NOUN	licemer	NOUN	licemjer	0		True	False	False
hypocritical	ADJ	licemjeran	ADJ	licemjeran	ADJ	licemjeran	ADJ	licemerno	ADJ	licemjeran	0		True	False	False
hypothesis	NOUN	hipoteza	NOUN	hipoteza	NOUN	hipoteza	NOUN	hipoteza	NOUN	hipoteza	0	hipoteza	True	True	True
hysteria	NOUN	histerija	NOUN	histerija	NOUN	histerija	NOUN	histerija	NOUN	histerija	0	histerija	True	True	True
hysterical	ADJ	histeričan	ADJ	histeričan	ADJ	histeričan	ADJ	histeričan	ADJ	histeričan	0	histeričan	True	True	True
idiocy	NOUN	idiotsko ponašanje	MWE	idiotsko ponašanje	NOUN	idiotizam	NOUN	glupost	NOUN	idiotsko ponašanje	0		True	False	False
idiot	NOUN	idiot	NOUN	idiot	NOUN	idiot	NOUN	idiot	NOUN	idiot	0	idiot	True	True	True
idiotic	ADJ	idiotski	ADJ	idiotski	ADJ	idiotski	ADJ	idiotski	ADJ	idiotski	0	idiotski	True	True	True
idolatry	NOUN	idolopoklonstvo	NOUN	idolopoklonstvo	NOUN	idolopoklonstvo	NOUN	idolopoklonstvo	NOUN	idolopoklonstvo	0		True	False	False
ignorant	ADJ	neuki	ADJ	neuki	ADJ	neobrazovan	ADJ	neobavešten	ADJ	neuki	0	neuk	True	False	False
ill	ADJ	bolestan	ADJ	bolestan	ADJ	bolestan	ADJ	bolestan	ADJ	bolestan	0	bolestan	True	True	True
ill	NOUN	bolest	NOUN	bolest	NOUN	bolest	NOUN	bolest	NOUN	bolest	0	bolest	True	True	True
ill	ADV			loše	ADJ	loše	ADJ	loše	ADJ		0		False	False	False
illegal	ADJ	ilegalan	ADJ	ilegalan	ADJ	nelegalan	ADJ	ilegalan	ADJ	ilegalan	0	ilegalan	True	True	True
illegality	NOUN	nelegalnost	NOUN	nelegalnost	NOUN	nelegalnost	NOUN	nelegalnost	NOUN	nelegalnost	0	nelegalnost	True	True	True
illegitimate	ADJ	vanbračan	ADJ	vanbračan	ADJ	nezakonit	ADJ	nelegitiman	ADJ	vanbračan	0	vanbračan	True	True	True
illegitimate	NOUN	vanbračno dete	MWE	vanbračno dete	NOUN	nezakonit	ADJ	vanbračni	ADJ	vanbračno dete	0		True	False	False
illicit	ADJ	nezakonit	ADJ	nezakonit	ADJ	nezakonit	ADJ	nelegalan	ADJ	nezakonit	0	nezakonit	True	True	True
illiterate	ADJ	nepismen	ADJ	nepismen	ADJ	nepismen	ADJ	nepismen	ADJ	nepismen	0	nepismen	True	True	True
illiterate	NOUN	neuka osoba	MWE	neuka osoba	NOUN	nepismen	ADJ	nepismen	ADJ	neuka osoba	0		True	False	False
illness	NOUN	bolest	NOUN	bolest	NOUN	bolest	NOUN	bolest	NOUN	bolest	0	bolest	True	True	True
illuminate	VERB	osvetliti	VERB	osvetliti	VERB	osvetliti	VERB	osvetliti	VERB	osvetliti	0	osvetliti	True	True	True
illumination	NOUN	osvetljenje	NOUN	osvetljenje	NOUN	osvetljenje	NOUN	osvetljenje	NOUN	osvetljenje	0	osvetljenje	True	True	True
illusion	NOUN	iluzija	NOUN	iluzija	NOUN	iluzija	NOUN	iluzija	NOUN	iluzija	0	iluzija	True	True	True
immaculate	ADJ	besprekoran	ADJ	besprekoran	ADJ	besprijekoran	ADJ	besprekoran	ADJ	besprekoran	0	besprekoran	True	True	True
immature	ADJ	nezreo	ADJ	nezreo	ADJ	nezreo	ADJ	nezreo	ADJ	nezreo	0	nezreo	True	True	True
immaturity	NOUN	nezrelost	NOUN	nezrelost	NOUN	nezrelost	NOUN	nezrelost	NOUN	nezrelost	0	nezrelost	True	True	True
immediacy	NOUN	neposrednost	NOUN	neposrednost	NOUN	neposrednost	NOUN	trenutnost	NOUN	neposrednost	0	neposrednost	True	True	True
immediately	ADV	odmah	ADV	odmah	ADV	odmah	ADV	odmah	ADJ	odmah	0	odmah	True	True	True
immerse	VERB	uroniti	VERB	uroniti	VERB	uroniti	VERB	potopiti	VERB	uroniti	0	uroniti	True	True	True
immigrant	NOUN	imigrant	NOUN	imigrant	NOUN	imigrant	NOUN	imigrant	NOUN	imigrant	0	imigrant	True	True	True
imminent	ADJ	neposredan	ADJ	neposredan	ADJ	neposredan	ADJ	neminovan	ADJ	neposredan	0	neposredan	True	True	True
immoral	ADJ	nemoralan	ADJ	nemoralan	ADJ	nemoralan	ADJ	nemoralan	ADJ	nemoralan	0	nemoralan	True	True	True
immorality	NOUN	nemoralnost	NOUN	nemoralnost	NOUN	nemoralnost	NOUN	nemoralnost	NOUN	nemoralnost	0	nemoralnost	True	True	True
immortality	NOUN	besmrtnost	NOUN	besmrtnost	NOUN	besmrtnost	NOUN	besmrtnost	NOUN	besmrtnost	0	besmrtnost	True	True	True
immovable	ADJ	nepokretan	ADJ	nepokretan	ADJ	nepomičan	ADJ	nepokretan	ADJ	nepokretan	0	nepokretan	True	True	True
immovable	NOUN	nepokretnost	NOUN	nepokretnost	NOUN	nepokretnost	NOUN	nepokretan	ADJ	nepokretnost	0	nepokretnost	True	True	True
immunization	NOUN	imunizacija	NOUN	imunizacija	NOUN	imunizacija	NOUN	imunizacija	NOUN	imunizacija	0	imunizacija	True	True	True
impart	VERB	preneti	VERB	preneti	VERB	preneti	VERB	preneti	VERB	preneti	0	preneti	True	True	True
impartial	ADJ	nepristrasan	ADJ	nepristrasan	ADJ	nepristrasan	ADJ	nepristrasan	ADJ	nepristrasan	0		True	False	False
impartiality	NOUN	nepristrasnost	NOUN	nepristrasnost	NOUN	nepristrasnost	NOUN	nepristrasnost	NOUN	nepristrasnost	0	nepristrasnost	True	True	True
impatient	ADJ	nestrpljiv	ADJ	nestrpljiv	ADJ	nestrpljiv	ADJ	nestrpljiv	ADJ	nestrpljiv	0	nestrpljiv	True	True	True
impeach	VERB	opozvati	VERB	opozvati	VERB	opozvati	VERB	opozvati	VERB	opozvati	0	opozvati	True	True	True
impeccable	ADJ	besprekoran	ADJ	besprekoran	ADJ	besprijekoran	ADJ	besprekoran	ADJ	besprekoran	0	besprekoran	True	True	True
impend	VERB	nadvijati	VERB	nadvijati se	VERB	nadvijati se	VERB	nadolaziti	VERB	nadvijati	0	nadvijati	True	True	True
impending	ADJ	neizbežan	ADJ	neizbežan	ADJ	nadolazeći	ADJ	nadolazeći	ADJ	neizbežan	0	neizbežan	True	True	True
impenetrable	ADJ	neprobojan	ADJ	neprobojan	ADJ	neprobojan	ADJ	neprobojan	ADJ	neprobojan	0	neprobojan	True	True	True
impermeable	ADJ	nepropustljiv	ADJ	nepropustljiv	ADJ	nepropustan	ADJ	nepropustan	ADJ	nepropustljiv	0	nepropustljiv	True	True	True
implicate	VERB	umiješati	VERB	umiješati	VERB	implicirati	VERB	umešati	VERB	umiješati	0		True	False	False
impolite	ADJ	neljubazan	ADJ	neljubazan	ADJ	neljubazan	ADJ	nepristojan	ADJ	neljubazan	0	neljubazan	True	True	True
importance	NOUN	važnost	NOUN	važnost	NOUN	važnost	NOUN	važnost	NOUN	važnost	0	važnost	True	True	True
important	ADJ	važan	ADJ	važan	ADJ	važno	ADJ	važan	ADJ	važan	0	važan	True	True	True
impossible	ADJ	nemoguć	ADJ	nemoguć	ADJ	nemoguće	ADJ	nemoguć	ADJ	nemoguć	0	nemoguć	True	True	True
impossible	NOUN	nemogućnost	NOUN	nemoguće	ADJ	nemogućnost	NOUN	nemogućnost	NOUN	nemogućnost	0	nemogućnost	True	True	True
impotence	NOUN	impotencija	NOUN	impotencija	NOUN	impotencija	NOUN	nemoć	NOUN	impotencija	0	impotencija	True	True	True
impressionable	ADJ	uticajan	ADJ	uticajan	ADJ	impressionable	ADJ	podložan uticaju	ADJ	uticajan	0	uticajan	True	True	True
imprison	VERB	zatvoriti	VERB	zatvoriti	VERB	zatvoriti	VERB	zatvoriti	VERB	zatvoriti	0	zatvoriti	True	True	True
imprisoned	ADJ	zatvoren	ADJ	zatvoren	ADJ	zatvoren	ADJ	zatvoren	ADJ	zatvoren	0	zatvoren	True	True	True
imprisonment	NOUN	zatvor	NOUN	zatvor	NOUN	zatvor	NOUN	zatvorska kazna	NOUN	zatvor	0	zatvor	True	True	True
improve	VERB	poboljšati	VERB	poboljšati	VERB	poboljšati	VERB	poboljšati	VERB	poboljšati	0	poboljšati	True	True	True
improvement	NOUN	poboljšanje	NOUN	poboljšanje	NOUN	poboljšanje	NOUN	poboljšanje	NOUN	poboljšanje	0	poboljšanje	True	True	True
improvisation	NOUN	improvizacija	NOUN	improvizacija	NOUN	improvizacija	NOUN	improvizacija	NOUN	improvizacija	0	improvizacija	True	True	True
improvise	VERB	improvizovati	VERB	improvizovati	VERB	improvizovati	VERB	improvizovati	VERB	improvizovati	0	improvizovati	True	True	True
imprudent	ADJ	nepromišljen	ADJ	nepromišljen	ADJ	nepremišljen	ADJ	nepažljiv	ADJ	nepromišljen	0	nepromišljen	True	True	True
impure	ADJ	nečist	ADJ	nečist	ADJ	nečist	ADJ	nečist	ADJ	nečist	0	nečist	True	True	True
impurity	NOUN	nečistoća	NOUN	nečistoća	NOUN	nečistoća	NOUN	nečistoća	NOUN	nečistoća	0	nečistoća	True	True	True
inability	NOUN	nesposobnost	NOUN	nesposobnost	NOUN	nesposobnost	NOUN	nesposobnost	NOUN	nesposobnost	0	nesposobnost	True	True	True
inadequate	ADJ	nedovoljan	ADJ	nedovoljan	ADJ	nedovoljan	ADJ	nedovoljan	ADJ	nedovoljan	0	nedovoljan	True	True	True
inadmissible	ADJ	nedopušten	ADJ	nedopušten	ADJ	nedopustiv	ADJ	nedopustiv	ADJ	nedopušten	0	nedopušten	True	True	True
inappropriate	ADJ	neprikladan	ADJ	neprikladan	ADJ	neadekvatan	ADJ	neprikladan	ADJ	neprikladan	0	neprikladan	True	True	True
inattention	NOUN	nepažnja	NOUN	nepažnja	NOUN	nepažnja	NOUN	nepažnja	NOUN	nepažnja	0	nepažnja	True	True	True
inaugural	ADJ	inauguracijski	ADJ	inauguracijski	ADJ	inauguracijski	ADJ	svečan	ADJ	inauguracijski	0		True	False	False
inaugural	NOUN	inauguracija	NOUN	inauguracija	NOUN	inauguracija	NOUN	inauguracija	NOUN	inauguracija	0	inauguracija	True	True	True
inauguration	NOUN	inauguracija	NOUN	inauguracija	NOUN	inauguracija	NOUN	inauguracija	NOUN	inauguracija	0	inauguracija	True	True	True
incarceration	NOUN	zatvaranje	NOUN	zatvaranje	NOUN	zatvaranje	NOUN	zatvaranje	NOUN	zatvaranje	0	zatvaranje	True	True	True
incase	VERB	obuhvatiti	VERB	obuhvatiti	VERB	obložiti	VERB	u slučaju	ADJ	obuhvatiti	0	obuhvatiti	True	True	True
incendiary	ADJ	zapaljiv	ADJ	zapaljiv	ADJ	podsticajan	ADJ	zapaljiv	ADJ	zapaljiv	0	zapaljiv	True	True	True
incendiary	NOUN	piroman	NOUN	piroman	NOUN	podmetač požara	NOUN	piroman	NOUN	piroman	0	piroman	True	True	True
incense	NOUN	tamjan	NOUN	tamjan	NOUN	tamjan	NOUN	tamjan	NOUN	tamjan	0	tamjan	True	True	True
incense	VERB	razljutiti	VERB	razljutiti	VERB	mirisati	VERB	razbesneti	VERB	razljutiti	0	razljutiti	True	True	True
incest	NOUN	incest	NOUN	incest	NOUN	incest	NOUN	incest	NOUN	incest	0	incest	True	True	True
incestuous	ADJ	bludan	ADJ	bludan	ADJ	bludan	ADJ	incestuozan	ADJ	bludan	0	bludan	True	True	True
incident	ADJ	incidentalan	ADJ	incidentalan	ADJ	incidentalan	ADJ	incidentalan	ADJ	incidentalan	0		True	False	False
incident	NOUN	incident	NOUN	incident	NOUN	incident	NOUN	incident	NOUN	incident	0	incident	True	True	True
incite	VERB	podstaći	VERB	podstaći	VERB	podsticati	VERB	poticati	VERB	podstaći	0	podstaknuti	True	False	False
incline	NOUN	nagib	NOUN	nagib	NOUN	nagnutost	NOUN	nagib	NOUN	nagib	0	nagib	True	True	True
incline	VERB	nagnuti	VERB	nagnuti	VERB	nagnuti se	VERB	nagnuti se	VERB	nagnuti	0	nagnuti	True	True	True
inclusion	NOUN	uključivanje	NOUN	uključivanje	NOUN	uključivanje	NOUN	uključivanje	NOUN	uključivanje	0	uključivanje	True	True	True
income	NOUN	prihod	NOUN	prihod	NOUN	prihod	NOUN	prihod	NOUN	prihod	0	prihod	True	True	True
incompatible	ADJ	nespojiv	ADJ	nespojiv	ADJ	nespojiv	ADJ	nespojiv	ADJ	nespojiv	0	nespojiv	True	True	True
incompetent	ADJ	nesposoban	ADJ	nesposoban	ADJ	nesposoban	ADJ	nesposoban	ADJ	nesposoban	0	nesposoban	True	True	True
incompetent	NOUN			nesposoban	ADJ	nesposoban	ADJ	nesposoban	ADJ		0		False	False	False
incongruous	ADJ	nespojiv	ADJ	nespojiv	ADJ	neprikladan	ADJ	neusklađen	ADJ	nespojiv	0	nespojiv	True	True	True
inconsequential	ADJ	nebitan	ADJ	nebitan	ADJ	nevažan	ADJ	nevažan	ADJ	nebitan	0	nebitan	True	True	True
inconsiderate	ADJ	bezobziran	ADJ	bezobziran	ADJ	nepristojan	ADJ	nepažljiv	ADJ	bezobziran	0	bezobziran	True	True	True
incontinence	NOUN	inkontinencija	NOUN	inkontinencija	NOUN	inkontinencija	NOUN	inkontinencija	NOUN	inkontinencija	0	inkontinencija	True	True	True
inconvenient	ADJ	nepraktičan	ADJ	nepraktičan	ADJ	nepraktičan	ADJ	nepraktičan	ADJ	nepraktičan	0	nepraktičan	True	True	True
incredulous	ADJ	neverujući	ADJ	neverujući	ADJ	neverovatan	ADJ	neverujući	ADJ	neverujući	0		True	False	False
incrimination	NOUN	optužba	NOUN	optužba	NOUN	inkriminacija	NOUN	inkriminacija	NOUN	optužba	0	optužba	True	True	True
incubus	NOUN	inkubus	NOUN	inkubus	NOUN	inkubus	NOUN	inkubus	NOUN	inkubus	0		True	False	False
incurable	ADJ	neizlečiv	ADJ	neizlečiv	ADJ	neizlečiv	ADJ	neizlečiv	ADJ	neizlečiv	0	neizlečiv	True	True	True
incurable	NOUN			neizlečivo	ADJ	neizlečiv	ADJ	neizlečiv	ADJ		0		False	False	False
incursion	NOUN	upad	NOUN	upad	NOUN	upad	NOUN	upad	NOUN	upad	0	upad	True	True	True
indecency	NOUN	nemoralnost	NOUN	nemoralnost	NOUN	nepristojnost	NOUN	nepristojnost	NOUN	nemoralnost	0	nemoralnost	True	True	True
indecent	ADJ	nemoralan	ADJ	nemoralan	ADJ	nepristojan	ADJ	nepristojan	ADJ	nemoralan	0	nemoralan	True	True	True
indefensible	ADJ	neodbranjiv	ADJ	neodbranjiv	ADJ	neodbranjiv	ADJ	neodbranjiv	ADJ	neodbranjiv	0	neodbranjiv	True	True	True
indelible	ADJ	neizbrisiv	ADJ	neizbrisiv	ADJ	neizbrisiv	ADJ	neizbrisiv	ADJ	neizbrisiv	0	neizbrisiv	True	True	True
indemnity	NOUN	obeštećenje	NOUN	obeštećenje	NOUN	nadoknada	NOUN	nadoknada	NOUN	obeštećenje	0	obeštećenje	True	True	True
indent	NOUN	uvlačenje	NOUN	uvući	VERB	uvlačenje	NOUN	uvlačenje	NOUN	uvlačenje	0	uvlačenje	True	True	True
indent	VERB	uvući	VERB	uvući	VERB	uvući	VERB	uvući	VERB	uvući	0	uvući	True	True	True
indenture	NOUN	indentura	NOUN	potpisati ugovor	VERB	indentura	NOUN	ugovor o radu	NOUN	indentura	0		True	False	False
indenture	VERB	potpisati ugovor	MWE	potpisati ugovor	VERB	indentovati	VERB	ugovoriti	VERB	potpisati ugovor	0		True	False	False
independence	NOUN	nezavisnost	NOUN	nezavisnost	NOUN	nezavisnost	NOUN	nezavisnost	NOUN	nezavisnost	0	nezavisnost	True	True	True
indestructible	ADJ	nepoderiv	ADJ	nepoderiv	ADJ	nepoderiv	ADJ	neuništiv	ADJ	nepoderiv	0	nepoderiv	True	True	True
indict	VERB	optužiti	VERB	optužiti	VERB	optužiti	VERB	optužiti	VERB	optužiti	0	optužiti	True	True	True
indictment	NOUN	optužnica	NOUN	optužnica	NOUN	optužnica	NOUN	optužnica	NOUN	optužnica	0	optužnica	True	True	True
indifference	NOUN	ravnodušnost	NOUN	ravnodušnost	NOUN	ravnodušnost	NOUN	ravnodušnost	NOUN	ravnodušnost	0	ravnodušnost	True	True	True
indigent	ADJ	siromašan	ADJ	siromašan	ADJ	siromašan	ADJ	siromašan	ADJ	siromašan	0	siromašan	True	True	True
indignant	ADJ	ogorčen	ADJ	ogorčen	ADJ	ogorčen	ADJ	ogorčen	ADJ	ogorčen	0	ogorčen	True	True	True
indignation	NOUN	ogorčenost	NOUN	ogorčenost	NOUN	ogorčenje	NOUN	ogorčenost	NOUN	ogorčenost	0	ogorčenost	True	True	True
indivisible	ADJ	nedeljiv	ADJ	nedeljiv	ADJ	nedeljiv	ADJ	nedeljiv	ADJ	nedeljiv	0	nedeljiv	True	True	True
indoctrination	NOUN	indoktrinacija	NOUN	indoktrinacija	NOUN	indoktrinacija	NOUN	indoktrinacija	NOUN	indoktrinacija	0	indoktrinacija	True	True	True
indomitable	ADJ	nepokolebljiv	ADJ	nepokolebljiv	ADJ	nepokolebljiv	ADJ	neobuzdan	ADJ	nepokolebljiv	0	nepokolebljiv	True	True	True
ineffectual	ADJ	neefikasan	ADJ	neefikasan	ADJ	neefikasan	ADJ	neefikasan	ADJ	neefikasan	0	neefikasan	True	True	True
inefficiency	NOUN	neefikasnost	NOUN	neefikasnost	NOUN	neefikasnost	NOUN	neefikasnost	NOUN	neefikasnost	0	neefikasnost	True	True	True
inefficient	ADJ	neefikasan	ADJ	neefikasan	ADJ	neefikasan	ADJ	neefikasan	ADJ	neefikasan	0	neefikasan	True	True	True
inept	ADJ	nespreman	ADJ	nespreman	ADJ	nespretno	ADJ	nespretan	ADJ	nespreman	0	nespreman	True	True	True
ineptitude	NOUN	nespretnost	NOUN	nespretnost	NOUN	nespretnost	NOUN	nespretnost	NOUN	nespretnost	0	nespretnost	True	True	True
inequality	NOUN	nejednakost	NOUN	nejednakost	NOUN	nejednakost	NOUN	nejednakost	NOUN	nejednakost	0	nejednakost	True	True	True
inexcusable	ADJ	neopravdan	ADJ	neopravdan	ADJ	nepopravljiv	ADJ	neoprostiv	ADJ	neopravdan	0	neopravdan	True	True	True
inexplicable	ADJ	nerazumljiv	ADJ	nerazumljiv	ADJ	nerazumljiv	ADJ	neobjašnjiv	ADJ	nerazumljiv	0	nerazumljiv	True	True	True
infallibility	NOUN	nepogrešivost	NOUN	nepogrešivost	NOUN	nepogrešivost	NOUN	nepogrešivost	NOUN	nepogrešivost	0	nepogrešivost	True	True	True
infamous	ADJ	zloglasan	ADJ	zloglasan	ADJ	zloglasan	ADJ	zloglasan	ADJ	zloglasan	0	zloglasan	True	True	True
infamy	NOUN	zlodjelo	NOUN	zlodjelo	NOUN	zloglasnost	NOUN	zlodjelo	NOUN	zlodjelo	0		True	False	False
infant	NOUN	beba	NOUN	beba	NOUN	beba	NOUN	beba	NOUN	beba	0	beba	True	True	True
infanticide	NOUN	ubistvo novorođenčeta	MWE	ubistvo novorođenčeta	NOUN	infanticid	NOUN	infanticid	NOUN	ubistvo novorođenčeta	0		True	False	False
infantile	ADJ	infantilan	ADJ	infantilan	ADJ	infantilan	ADJ	infantilan	ADJ	infantilan	0	infantilan	True	True	True
infarct	NOUN	infarkt	NOUN	infarkt	NOUN	infarkt	NOUN	infarkt	NOUN	infarkt	0	infarkt	True	True	True
infect	VERB	zaraziti	VERB	zaraziti	VERB	zaraziti	VERB	zaraziti	VERB	zaraziti	0	zaraziti	True	True	True
infection	NOUN	infekcija	NOUN	infekcija	NOUN	infekcija	NOUN	infekcija	NOUN	infekcija	0	infekcija	True	True	True
infectious	ADJ	zarazan	ADJ	zarazan	ADJ	zarazan	ADJ	zarazan	ADJ	zarazan	0	zarazan	True	True	True
inferior	ADJ	inferiorni	ADJ	inferiorni	ADJ	inferiorno	ADJ	inferiorno	ADJ	inferiorni	0	inferioran	True	False	False
inferior	NOUN	inferiornost	NOUN	inferiorni	ADJ	inferiornost	NOUN	inferiornost	NOUN	inferiornost	0	inferiornost	True	True	True
inferno	NOUN	pakao	NOUN	pakao	NOUN	pakao	NOUN	pakao	NOUN	pakao	0	pakao	True	True	True
infertility	NOUN	neplodnost	NOUN	neplodnost	NOUN	neplodnost	NOUN	neplodnost	NOUN	neplodnost	0	neplodnost	True	True	True
infestation	NOUN	zaraza	NOUN	zaraza	NOUN	infestacija	NOUN	invazija	NOUN	zaraza	0	zaraza	True	True	True
infidel	NOUN	nevernik	NOUN	nevernik	NOUN	nevernik	NOUN	nevernik	NOUN	nevernik	0	nevernik	True	True	True
infidelity	NOUN	neverstvo	NOUN	neverstvo	NOUN	neverstvo	NOUN	neverstvo	NOUN	neverstvo	0	neverstvo	True	True	True
infinity	NOUN	beskonačnost	NOUN	beskonačnost	NOUN	beskonačnost	NOUN	beskonačnost	NOUN	beskonačnost	0	beskonačnost	True	True	True
infirmity	NOUN	nemoć	NOUN	nemoć	NOUN	slabost	NOUN	slabost	NOUN	nemoć	0	nemoć	True	True	True
inflation	NOUN	inflacija	NOUN	inflacija	NOUN	inflacija	NOUN	inflacija	NOUN	inflacija	0	inflacija	True	True	True
inflict	VERB	naneti	VERB	naneti	VERB	naneti	VERB	naneti	VERB	naneti	0	naneti	True	True	True
infliction	NOUN	nanos	NOUN	nanos	NOUN	nanosenje	NOUN	nanosenje	NOUN	nanos	0	nanos	True	True	True
influential	ADJ	uticajan	ADJ	uticajan	ADJ	uticajan	ADJ	uticajan	ADJ	uticajan	0	uticajan	True	True	True
inform	VERB	obavestiti	VERB	obavestiti	VERB	obavestiti	VERB	informisati	VERB	obavestiti	0	obavestiti	True	True	True
infraction	NOUN	kršenje	NOUN	kršenje	NOUN	prekršaj	NOUN	prekršaj	NOUN	kršenje	0	kršenje	True	True	True
infrequent	ADJ	redak	ADJ	redak	ADJ	retko	ADJ	retko	ADJ	redak	0	redak	True	True	True
inheritance	NOUN	nasleđe	NOUN	nasleđe	NOUN	nasledstvo	NOUN	nasleđe	NOUN	nasleđe	0	nasleđe	True	True	True
inhibit	VERB	inhibirati	VERB	inhibirati	VERB	inhibirati	VERB	inhibirati	VERB	inhibirati	0	inhibirati	True	True	True
inhospitable	ADJ	neprijateljski	ADJ	neprijateljski	ADJ	nehospitalan	ADJ	neljubazan	ADJ	neprijateljski	0	neprijateljski	True	True	True
inhuman	ADJ	neljudski	ADJ	neljudski	ADJ	neljudski	ADJ	neljudski	ADJ	neljudski	0	neljudski	True	True	True
inhumanity	NOUN	neljudskost	NOUN	neljudskost	NOUN	neljudskost	NOUN	neljudskost	NOUN	neljudskost	0	neljudskost	True	True	True
inimical	ADJ	neprijateljski	ADJ	neprijateljski	ADJ	neprijateljski	ADJ	neprijateljski	ADJ	neprijateljski	0	neprijateljski	True	True	True
inimitable	ADJ	nenadmašiv	ADJ	nenadmašiv	ADJ	neponovljiv	ADJ	neponovljiv	ADJ	nenadmašiv	0	nenadmašiv	True	True	True
iniquity	NOUN	nepravda	NOUN	nepravda	NOUN	nepravda	NOUN	nepravda	NOUN	nepravda	0	nepravda	True	True	True
injection	NOUN	injekcija	NOUN	injekcija	NOUN	injekcija	NOUN	injekcija	NOUN	injekcija	0	injekcija	True	True	True
injure	VERB	povrediti	VERB	povrediti	VERB	povrediti	VERB	povrediti	VERB	povrediti	0	povrediti	True	True	True
injured	ADJ	povređen	ADJ	povređen	ADJ	povređen	ADJ	povređen	ADJ	povređen	0	povređen	True	True	True
injurious	ADJ	povredan	ADJ	povredan	ADJ	povredan	ADJ	štetan	ADJ	povredan	0		True	False	False
injury	NOUN	povreda	NOUN	povreda	NOUN	povreda	NOUN	povreda	NOUN	povreda	0	povreda	True	True	True
